Points
33.50
33.50
33.50
33.50
24.50
24.50
27.50
32.00
33.50
24.50
25.50
24.50
24.50
33.50
24.50
32.00
35.50
33.50
41.50
27.50
25.50
33.50
24.50
32.00
33.50
25.50
24.50
25.50
33.50
32.00
32.00
33.50
41.50
40.00
24.50
40.00
33.50
33.50
33.50
32.00
24.50
32.00
24.50
25.50
25.50
32.00
32.00
32.50
33.50
25.50
32.00
33.50
32.00
25.50
33.50
32.00
40.00
32.00
25.50
32.00
33.50
25.50
25.50
24.50
32.50
35.50
33.50
27.50
28.00
24.50
27.00
27.00
24.50
25.50
24.50
33.50
24.50
25.50
25.50
24.00
32.00
32.00
32.00
24.00
24.50
32.50
33.50
40.00
25.50
41.50
22.50
21.00
41.50
33.50
32.00
25.50
40.00
41.50
33.50
32.00
41.50
41.50
40.00
33.50
33.50
40.00
32.50
33.50
40.00
33.50
41.50
41.50
33.50
41.50
35.00
33.50
41.50
41.50
35.00
32.00
41.50
40.00
32.00
40.00
33.50
33.50
33.50
41.50
40.00
41.50
33.50
33.50
40.00
32.00
40.00
49.50
25.50
27.50
32.00
32.50
33.50
33.50
33.50
33.50
32.50
49.50
25.50
33.50
25.50
35.50
32.00
40.00
22.50
27.50
35.00
33.50
41.50
27.50
49.50
53.00
33.50
49.50
41.50
33.50
32.00
35.50
48.00
27.00
25.50
33.50
32.50
35.00
32.50
33.50
40.00
41.50
24.50
25.50
33.50
48.00
27.50
33.50
32.00
32.00
32.00
40.00
48.00
33.50
32.00
33.50
32.50
40.00
24.50
40.00
33.50
40.00
41.50
27.50
48.00
40.00
41.50
41.50
56.00
33.50
33.50
40.00
43.00
32.00
32.50
32.00
35.50
36.00
41.50
30.50
32.50
24.50
32.00
24.50
40.00
24.50
40.00
35.00
33.50
35.00
33.50
40.50
40.00
43.50
40.00
25.50
33.50
32.50
33.50
33.50
33.50
43.50
32.50
56.00
40.50
56.00
41.50
32.50
35.00
30.50
33.50
24.50
40.00
40.00
48.50
32.50
33.50
40.50
32.50
33.50
41.50
25.50
32.50
49.50
40.00
40.00
49.50
32.50
33.50
22.50
32.50
36.00
33.50
32.50
40.00
36.00
32.00
25.50
36.00
32.00
33.50
32.50
33.50
24.50
25.50
33.50
25.50
37.00
24.50
25.50
25.50
32.50
25.50
32.50
33.50
32.00
33.50
40.50
33.50
32.50
33.50
27.50
32.50
40.00
32.50
33.50
32.50
24.50
35.00
33.50
25.50
41.50
24.50
41.50
32.50
35.50
33.50
32.00
33.50
33.50
37.00
33.50
33.50
32.50
33.50
25.50
33.50
32.00
25.50
25.50
33.50
57.50
25.50
33.50
40.00
41.50
32.00
24.50
25.50
32.50
33.50
24.50
24.50
33.50
24.50
27.50
25.50
25.50
24.50
25.50
24.00
25.50
28.00
48.00
33.50
24.50
27.00
25.50
29.00
32.00
33.50
25.50
33.50
33.50
41.50
41.50
41.50
41.50
41.50
32.00
25.50
21.00
32.00
32.00
40.00
25.50
24.50
27.50
32.00
25.50
41.50
32.50
29.00
41.50
41.50
22.50
21.00
27.00
32.00
27.00
22.50
25.50
41.50
33.50
27.00
24.50
33.50
25.50
30.50
32.00
27.50
35.50
29.00
25.50
33.50
65.50
41.50
41.50
40.00
33.50
33.50
40.00
41.50
41.50
41.50
41.50
48.00
33.50
25.50
32.00
25.50
30.50
41.50
25.50
49.50
33.50
24.50
41.50
33.50
33.50
32.50
24.50
41.50
41.50
45.00
48.00
48.00
27.00
24.50
25.50
41.50
19.00
41.50
33.50
27.00
21.00
41.50
32.00
24.00
33.50
25.50
41.50
25.50
33.50
41.50
33.50
33.50
40.00
33.50
49.50
33.50
41.50
57.50
41.50
25.50
27.00
25.50
41.50
41.50
32.00
27.50
32.50
27.50
43.50
43.00
57.50
32.00
40.00
40.00
35.50
35.50
33.50
41.50
41.50
35.50
40.00
43.50
24.00
35.50
33.50
32.00
32.50
33.50
48.00
40.00
51.50
49.50
33.50
33.50
30.50
33.50
41.50
32.00
48.00
29.00
41.50
41.50
25.50
32.00
41.50
32.00
33.50
33.50
49.50
40.00
24.50
35.50
41.50
27.50
41.50
33.50
48.00
40.00
41.50
35.50
33.50
48.00
24.00
33.50
25.50
33.50
49.50
51.50
41.50
40.00
17.50
41.50
25.50
32.00
24.50
32.00
57.50
49.50
40.00
40.00
33.50
25.50
41.50
32.00
25.50
25.50
35.50
41.50
25.50
24.50
33.50
33.50
25.50
48.00
32.00
33.50
24.00
43.50
33.50
25.50
41.50
32.00
19.50
25.50
33.50
33.50
33.50
27.00
33.50
35.00
24.50
25.50
41.50
33.50
33.50
19.00
24.50
33.50
27.00
41.50
35.00
27.00
25.50
33.50
27.00
49.50
35.00
33.50
25.50
33.50
33.50
49.50
33.50
25.50
24.00
33.50
19.00
19.00
27.00
27.00
25.50
25.50
27.00
25.50
41.50
27.50
33.50
30.50
32.00
14.50
24.00
41.50
33.50
14.50
14.50
27.50
24.00
33.50
25.50
25.50
25.50
27.00
25.50
25.50
25.50
20.00
14.50
14.50
19.00
25.50
27.00
25.50
35.50
14.50
21.00
24.00
22.50
40.00
19.00
16.50
27.50
25.50
24.50
13.00
25.50
14.50
21.00
27.50
12.00
25.50
24.50
27.00
22.50
27.50
25.50
32.50
25.50
14.50
19.00
14.50
19.00
32.50
25.50
27.50
27.50
41.50
14.50
25.50
21.00
33.50
25.50
25.50
25.50
24.00
25.50
24.50
17.50
24.00
33.50
25.50
25.50
35.00
41.50
19.00
22.50
32.50
16.50
22.50
41.50
22.50
24.50
25.50
24.00
25.50
