Points
26.00
25.00
28.00
36.00
31.00
28.00
26.00
29.00
28.00
28.00
31.00
24.00
32.00
23.00
22.00
32.00
25.00
28.00
29.00
30.00
28.00
30.00
32.00
27.00
22.00
28.00
27.00
29.00
28.00
33.00
30.00
24.00
28.00
24.00
27.00
30.00
28.00
24.00
30.00
32.00
24.00
28.00
30.00
28.00
30.00
32.00
30.00
28.00
29.00
30.00
27.00
24.00
28.00
25.00
28.00
34.00
29.00
33.00
23.00
30.00
33.00
28.00
28.00
31.00
27.00
32.00
30.00
36.00
32.00
28.00
23.00
29.00
28.00
26.00
30.00
25.00
30.00
27.00
30.00
30.00
28.00
28.00
24.00
23.00
27.00
30.00
28.00
30.00
25.00
27.00
30.00
28.00
28.00
30.00
28.00
30.00
24.00
28.00
23.00
23.00
22.00
27.00
28.00
26.00
24.00
28.00
28.00
27.00
27.00
29.00
27.00
26.00
29.00
28.00
34.00
37.00
25.00
35.00
28.00
35.00
22.00
28.00
30.00
26.00
31.00
35.00
23.00
28.00
30.00
28.00
34.00
34.00
33.00
30.00
35.00
30.00
36.00
30.00
23.00
32.00
32.00
32.00
31.00
28.00
28.00
30.00
24.00
23.00
24.00
25.00
23.00
30.00
24.00
30.00
29.00
31.00
33.00
23.00
32.00
28.00
28.00
27.00
24.00
28.00
30.00
26.00
24.00
26.00
28.00
26.00
29.00
28.00
31.00
28.00
26.00
28.00
29.00
32.00
26.00
30.00
32.00
23.00
36.00
27.00
31.00
26.00
30.00
34.00
29.00
29.00
27.00
24.00
33.00
30.00
27.00
28.00
28.00
27.00
26.00
24.00
28.00
30.00
23.00
21.00
28.00
26.00
23.00
30.00
28.00
22.00
30.00
31.00
30.00
23.00
27.00
28.00
23.00
27.00
28.00
40.00
41.00
26.00
27.00
24.00
27.00
28.00
30.00
28.00
30.00
24.00
24.00
25.00
26.00
33.00
28.00
27.00
24.00
24.00
28.00
30.00
32.00
25.00
28.00
36.00
28.00
30.00
41.00
27.00
32.00
27.00
29.00
36.00
23.00
26.00
31.00
32.00
42.00
31.00
28.00
23.00
28.00
22.00
24.00
37.00
22.00
30.00
27.00
28.00
24.00
28.00
32.00
32.00
27.00
27.00
26.00
30.00
32.00
26.00
32.00
32.00
30.00
36.00
23.00
26.00
35.00
42.00
28.00
28.00
35.00
28.00
29.00
32.00
28.00
35.00
27.00
23.00
30.00
30.00
21.00
25.00
28.00
24.00
28.00
33.00
27.00
23.00
30.00
23.00
36.00
24.00
32.00
32.00
27.00
28.00
30.00
37.00
23.00
35.00
30.00
35.00
28.00
22.00
26.00
32.00
30.00
25.00
25.00
33.00
36.00
28.00
23.00
34.00
24.00
23.00
33.00
29.00
30.00
27.00
38.00
24.00
24.00
30.00
34.00
26.00
30.00
32.00
32.00
23.00
27.00
30.00
19.00
28.00
32.00
22.00
44.00
33.00
24.00
27.00
26.00
32.00
32.00
24.00
30.00
23.00
31.00
32.00
28.00
28.00
31.00
28.00
30.00
25.00
20.00
28.00
29.00
28.00
24.00
25.00
28.00
28.00
20.00
26.00
30.00
25.00
27.00
25.00
33.00
28.00
34.00
34.00
27.00
28.00
29.00
28.00
31.00
24.00
22.00
31.00
30.00
24.00
35.00
28.00
21.00
23.00
23.00
28.00
26.00
26.00
28.00
19.00
23.00
28.00
28.00
30.00
22.00
27.00
32.00
32.00
26.00
36.00
42.00
27.00
31.00
38.00
23.00
25.00
43.00
24.00
38.00
28.00
38.00
27.00
28.00
38.00
30.00
29.00
23.00
28.00
27.00
24.00
29.00
33.00
30.00
33.00
27.00
25.00
30.00
28.00
32.00
30.00
32.00
24.00
30.00
24.00
28.00
34.00
30.00
30.00
30.00
21.00
25.00
28.00
28.00
28.00
30.00
34.00
37.00
35.00
37.00
29.00
25.00
28.00
22.00
33.00
23.00
28.00
26.00
33.00
37.00
30.00
30.00
24.00
30.00
25.00
30.00
30.00
28.00
28.00
29.00
33.00
28.00
28.00
33.00
30.00
24.00
32.00
30.00
23.00
35.00
28.00
29.00
30.00
26.00
27.00
28.00
28.00
30.00
28.00
24.00
34.00
30.00
35.00
28.00
35.00
28.00
28.00
30.00
23.00
31.00
24.00
30.00
21.00
27.00
25.00
35.00
30.00
33.00
23.00
30.00
33.00
29.00
25.00
33.00
28.00
35.00
28.00
28.00
25.00
32.00
29.00
25.00
32.00
26.00
30.00
30.00
29.00
41.00
37.00
28.00
36.00
33.00
30.00
30.00
35.00
28.00
35.00
34.00
32.00
36.00
23.00
28.00
30.00
36.00
28.00
24.00
32.00
31.00
41.00
33.00
35.00
36.00
36.00
30.00
26.00
30.00
30.00
32.00
23.00
21.00
36.00
30.00
28.00
32.00
27.00
22.00
37.00
27.00
21.00
30.00
27.00
25.00
30.00
26.00
30.00
33.00
22.00
25.00
27.00
27.00
26.00
26.00
28.00
29.00
34.00
30.00
29.00
25.00
31.00
30.00
21.00
20.00
26.00
36.00
28.00
31.00
27.00
29.00
31.00
27.00
30.00
27.00
18.00
27.00
32.00
26.00
25.00
27.00
24.00
31.00
37.00
30.00
27.00
26.00
24.00
32.00
39.00
26.00
23.00
33.00
37.00
30.00
36.00
21.00
30.00
25.00
31.00
30.00
30.00
31.00
14.00
31.00
20.00
25.00
32.00
27.00
19.00
33.00
20.00
27.00
20.00
27.00
25.00
24.00
20.00
28.00
24.00
31.00
38.00
36.00
21.00
32.00
38.00
24.00
43.00
27.00
17.00
25.00
32.00
21.00
29.00
25.00
32.00
25.00
24.00
16.00
28.00
28.00
