Points
31.00
36.00
28.00
30.00
34.00
29.00
27.00
34.00
30.00
39.00
35.00
26.00
24.00
28.00
39.00
35.00
20.00
22.00
34.00
22.00
31.00
45.00
39.00
35.00
31.00
39.00
31.00
26.00
33.00
26.00
36.00
39.00
33.00
31.00
31.00
39.00
33.00
34.00
37.00
39.00
29.00
25.00
28.00
27.00
33.00
25.00
35.00
39.00
19.00
25.00
27.00
36.00
38.00
36.00
28.00
29.00
48.00
30.00
30.00
34.00
30.00
31.00
48.00
26.00
24.00
30.00
35.00
35.00
27.00
37.00
39.00
31.00
29.00
31.00
36.00
31.00
21.00
24.00
36.00
27.00
33.00
31.00
29.00
31.00
17.00
27.00
20.00
29.00
25.00
39.00
33.00
29.00
25.00
35.00
26.00
29.00
35.00
37.00
35.00
29.00
36.00
33.00
35.00
42.00
48.00
24.00
29.00
35.00
28.00
29.00
34.00
39.00
29.00
29.00
33.00
33.00
50.00
57.00
54.00
24.00
31.00
23.00
35.00
24.00
20.00
35.00
25.00
37.00
49.00
25.00
43.00
45.00
33.00
37.00
35.00
24.00
40.00
30.00
30.00
31.00
22.00
26.00
34.00
29.00
50.00
36.00
36.00
29.00
30.00
25.00
42.00
31.00
26.00
22.00
33.00
32.00
39.00
20.00
27.00
32.00
18.00
35.00
24.00
23.00
27.00
33.00
24.00
28.00
33.00
30.00
33.00
29.00
23.00
29.00
36.00
37.00
21.00
33.00
24.00
34.00
23.00
32.00
33.00
27.00
23.00
34.00
30.00
25.00
19.00
28.00
20.00
24.00
20.00
25.00
21.00
28.00
36.00
26.00
35.00
25.00
35.00
36.00
35.00
17.00
31.00
23.00
27.00
36.00
44.00
25.00
40.00
31.00
50.00
26.00
27.00
27.00
31.00
29.00
20.00
48.00
27.00
25.00
36.00
32.00
31.00
20.00
37.00
32.00
24.00
23.00
33.00
21.00
19.00
24.00
36.00
26.00
41.00
25.00
29.00
29.00
31.00
29.00
25.00
27.00
31.00
29.00
31.00
33.00
29.00
18.00
32.00
17.00
29.00
29.00
33.00
26.00
33.00
31.00
36.00
42.00
36.00
34.00
36.00
33.00
22.00
29.00
18.00
33.00
29.00
21.00
37.00
36.00
46.00
22.00
31.00
31.00
29.00
27.00
39.00
31.00
31.00
30.00
17.00
57.00
31.00
52.00
32.00
22.00
19.00
38.00
40.00
33.00
58.00
36.00
35.00
24.00
21.00
36.00
36.00
32.00
29.00
35.00
36.00
46.00
62.00
36.00
43.00
33.00
45.00
35.00
35.00
33.00
37.00
37.00
51.00
41.00
18.00
28.00
49.00
58.00
22.00
53.00
37.00
33.00
21.00
39.00
28.00
31.00
20.00
31.00
27.00
40.00
48.00
18.00
26.00
35.00
32.00
37.00
24.00
55.00
25.00
30.00
52.00
41.00
43.00
45.00
35.00
37.00
27.00
40.00
33.00
31.00
31.00
24.00
48.00
35.00
39.00
32.00
24.00
34.00
33.00
37.00
25.00
39.00
35.00
39.00
24.00
27.00
24.00
46.00
50.00
31.00
26.00
32.00
27.00
44.00
24.00
43.00
38.00
36.00
26.00
29.00
15.00
36.00
31.00
46.00
26.00
38.00
27.00
30.00
37.00
27.00
31.00
33.00
31.00
59.00
20.00
22.00
29.00
23.00
37.00
35.00
21.00
41.00
24.00
17.00
31.00
42.00
38.00
41.00
31.00
25.00
29.00
35.00
33.00
18.00
34.00
34.00
41.00
29.00
48.00
29.00
33.00
36.00
35.00
29.00
38.00
25.00
25.00
29.00
22.00
20.00
38.00
26.00
33.00
22.00
36.00
20.00
19.00
35.00
25.00
40.00
31.00
29.00
49.00
22.00
31.00
34.00
28.00
42.00
21.00
25.00
29.00
62.00
29.00
35.00
20.00
35.00
28.00
29.00
25.00
16.00
26.00
36.00
31.00
29.00
25.00
33.00
37.00
33.00
32.00
32.00
35.00
20.00
36.00
35.00
36.00
37.00
53.00
41.00
25.00
29.00
26.00
35.00
31.00
35.00
26.00
33.00
29.00
44.00
29.00
28.00
35.00
20.00
30.00
40.00
26.00
38.00
24.00
28.00
26.00
22.00
29.00
36.00
36.00
48.00
31.00
31.00
18.00
19.00
51.00
37.00
18.00
43.00
31.00
31.00
57.00
58.00
